Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	79	3.643911439114391	0.0020670346105101096	P46940, Q9BUN8, Q9BQA1, Q9H0A0, Q9ULG1, Q9Y597, O60447, P49366, Q9BZE4, Q01484, Q15428, P20794, Q8N3R9, A5YKK6, Q9BSJ2, Q8NI36, Q01780, O60508, Q13619, Q9Y4A5, Q9Y4W6, Q9H9Y6, O75366, O94906, Q8TEX9, Q96RT7, O00567, Q92834, Q12955, Q15024, O43426, Q7Z4W1, Q9NVG8, Q8TCT9, Q15393, Q9H8V3, Q53GS9, Q9NVU7, Q9BXW4, P53634, Q9Y3B2, O75925, Q9Y485, O95405, Q15262, Q9UQB9, O75533, Q92793, Q9UBW5, Q9NVX2, Q14690, Q9HBI1, Q13315, P22105, Q8TDJ6, Q6ZV73, Q8TCS8, Q96KQ7, O15439, Q8NEZ3, P42345, Q9NR30, O75385, Q8N8A6, Q01968, Q9UKD2, O60264, Q9BZJ0, O95271, Q14203, Q9UJK0, Q96LU5, Q9NZJ4, O14980, Q6IN84, Q8TDM6, O75832, O00233, Q15696	331	2914	16792	1.3753460220168496	0.999664344828677	0.24850730687176859	3.758650259782992
GOTERM_BP_ALL	GO:0001895~retina homeostasis	7	0.32287822878228783	0.002510379241218664	P20794, Q8NI36, Q8N328, P50607, Q96NR8, O00294, Q7Z494	331	70	16792	5.073111782477342	0.999939769298615	0.28471934425491574	4.547220634726578
GOTERM_BP_ALL	GO:0042254~ribosome biogenesis	16	0.7380073800738007	0.0026937687184271485	Q9NR30, Q9H0A0, Q8N8A6, O00567, Q9UKD2, Q9NVX2, Q9BZE4, Q14690, Q9UJK0, Q15024, O14980, Q8NI36, Q01780, Q6IN84, Q9NVU7, Q9Y3B2	331	335	16792	2.4229787617802225	0.9999704125924497	0.2936224353074447	4.8716222556767335
GOTERM_BP_ALL	GO:0033036~macromolecule localization	76	3.505535055350553	0.0029678227129283762	P46940, Q9BUN8, Q9ULV0, O60447, Q92729, Q969Q5, Q709C8, P50607, Q9BXS5, Q5JWR5, O00294, Q01484, Q8N3R9, Q08211, P80404, Q5THJ4, Q01780, O60508, O43808, Q9NYG2, Q9NQT8, Q9Y4W6, P98164, Q99828, O94906, Q8TEX9, Q92834, Q12955, Q86TL2, Q9Y388, Q9NVG8, Q8TCT9, O15118, Q9H8V3, Q9NVU7, Q9BYW2, O95405, Q15262, Q8WUJ0, Q3T906, P16157, Q13315, P13667, Q9HB90, O95373, Q9BZC7, Q5T5C0, Q8TCS8, Q9Y2V7, O15439, Q8NEZ3, P08240, Q9NVM9, P42345, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, O75385, Q9NP78, Q8NI77, Q7Z6Z7, Q92890, Q969X1, O95271, P20338, Q9BZF1, Q14181, Q96LU5, O14980, Q99797, Q8TDM6, P35658, O00233, O75832	331	2817	16792	1.3686776551944548	0.9999897748703759	0.3097259055262027	5.354459088750662
GOTERM_BP_ALL	GO:0046907~intracellular transport	48	2.214022140221402	0.0031371337781930042	O95405, Q9BUN8, Q8WUJ0, Q3T906, O60447, Q709C8, P16157, Q9BXS5, Q5JWR5, Q01484, O95373, Q9BZC7, Q5THJ4, Q9Y2V7, O60508, P42345, P08240, O95714, Q9NYG2, Q969H0, Q8IV36, Q9NQT8, Q9Y4W6, Q8TAD8, Q9ULJ7, Q99828, Q8TEX9, Q7Z6Z7, Q92890, Q92834, Q12955, Q14181, Q14203, Q86TL2, Q96LU5, O14980, Q9Y388, Q9NVG8, Q8TCT9, Q99797, Q9P2R3, Q9NVU7, Q9H8V3, Q9BTE1, P53634, P35658, O75832, Q9BYW2	331	1594	16792	1.527662268249137	0.999994696920647	0.31586548100900014	5.651597021750621
GOTERM_BP_ALL	GO:0044265~cellular macromolecule catabolic process	33	1.522140221402214	0.0031516440292226264	O75175, Q9BUN8, O94874, Q9H1A4, Q93034, Q9Y251, Q13315, Q6ZT12, A5YKK6, Q8TCS8, Q9Y4E8, Q01780, Q13619, O95714, O75844, Q969H0, Q92890, Q7Z6Z7, Q9UKD2, Q93008, P40818, Q7Z6E9, Q6PIY7, Q14147, Q9UBS8, Q15024, Q8NFA0, P53634, Q9Y3B2, P10323, O75925, O00233, O75832	331	976	16792	1.7152939428458225	0.9999949871025295	0.3091295283834572	5.6770211586529395
GOTERM_BP_ALL	GO:0022618~ribonucleoprotein complex assembly	12	0.5535055350553505	0.0032417481486037647	Q15428, Q9BZJ0, Q13315, Q9BQA1, A5YKK6, O94906, O75533, O60508, Q53GS9, Q9UKD2, Q9NVX2, Q15696	331	212	16792	2.8715727070626462	0.9999964655615116	0.3087160349161975	5.834752075638805
GOTERM_BP_ALL	GO:0051641~cellular localization	69	3.1826568265682655	0.0042757323259733915	P46940, Q9BUN8, Q9ULV0, O60447, Q92729, Q709C8, P50607, Q9BXS5, Q5JWR5, O00294, Q01484, Q8N3R9, Q08211, Q5THJ4, Q01780, O60508, Q9NYG2, Q9NQT8, Q9Y4W6, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9Y388, O43426, Q9NVG8, Q8TCT9, Q9P2R3, O15118, Q9H8V3, Q9NVU7, P53634, Q9BYW2, O95405, Q15262, Q3T906, Q8WUJ0, P16157, Q13315, Q9HB90, O95373, Q9BZC7, Q9Y2V7, Q8NEZ3, P08240, Q9NVM9, P42345, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q8NI77, P19174, Q7Z6Z7, Q92890, Q969X1, O95271, Q9BZF1, Q14181, P81274, Q14203, Q96LU5, O14980, Q99797, Q9BTE1, P35658, O75832	331	2541	16792	1.3775864344389475	0.9999999360664208	0.3770554358122442	7.627013788562531
GOTERM_BP_ALL	GO:0000245~spliceosomal complex assembly	6	0.27675276752767525	0.004785502307822525	Q15428, Q9BZJ0, O94906, O75533, Q53GS9, Q15696	331	56	16792	5.435476909797152	0.9999999911704462	0.402585063484989	8.49870290334679
GOTERM_BP_ALL	GO:0006103~2-oxoglutarate metabolic process	4	0.18450184501845018	0.0049297765737697005	Q8TD30, Q8N465, P09622, Q8N5Z0	331	18	16792	11.273581738838537	0.9999999949589342	0.40331674844103604	8.743990547188185
GOTERM_BP_ALL	GO:0006605~protein targeting	25	1.1531365313653137	0.006101514762949883	O95405, Q3T906, P16157, Q709C8, Q01484, O95373, Q5THJ4, P08240, P42345, Q9NYG2, Q969H0, Q9NQT8, Q9Y4W6, Q8TAD8, Q99828, Q8TEX9, Q7Z6Z7, Q12955, Q14181, Q86TL2, Q96LU5, Q99797, Q9H8V3, P35658, O75832	331	701	16792	1.8092410065896367	0.9999999999469992	0.46347940865473114	10.713205669310167
GOTERM_BP_ALL	GO:0008104~protein localization	66	3.044280442804428	0.006292866605990254	P46940, Q9BUN8, Q9ULV0, O60447, Q92729, Q969Q5, Q709C8, P50607, Q9BXS5, Q5JWR5, O00294, Q01484, Q8N3R9, Q08211, P80404, Q5THJ4, Q9NYG2, Q9NQT8, Q9Y4W6, P98164, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9NVG8, Q8TCT9, O15118, Q9H8V3, Q9NVU7, O95405, Q15262, Q8WUJ0, Q3T906, P16157, P13667, Q9HB90, O95373, Q5T5C0, Q9Y2V7, Q8NEZ3, P08240, Q9NVM9, P42345, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, O75385, Q9NP78, Q8NI77, Q7Z6Z7, Q92890, Q969X1, O95271, P20338, Q9BZF1, Q14181, Q96LU5, O14980, Q99797, Q8TDM6, P35658, O75832, O00233	331	2448	16792	1.3677507256679107	0.999999999974823	0.4651514155795319	11.030946684870536
GOTERM_BP_ALL	GO:0043632~modification-dependent macromolecule catabolic process	22	1.014760147601476	0.006967751199264342	Q9BUN8, Q9H1A4, Q7Z6Z7, Q92890, Q93034, Q93008, P40818, Q7Z6E9, Q6ZT12, Q8TCS8, Q9UBS8, Q15024, Q9Y4E8, Q01780, Q8NFA0, Q13619, O95714, O75844, O75925, O75832, O00233, Q969H0	331	593	16792	1.8820988063153712	0.9999999999981789	0.49124578960836895	12.14307905428732
GOTERM_BP_ALL	GO:0006364~rRNA processing	13	0.5996309963099631	0.007136591470012679	Q9NR30, Q9H0A0, Q9UJK0, Q15024, Q01780, Q8NI36, Q6IN84, Q8N8A6, Q9UKD2, O00567, Q9BZE4, Q9Y3B2, Q14690	331	269	16792	2.451689709003919	0.9999999999990563	0.4910171974978361	12.419244692569919
GOTERM_BP_ALL	GO:0043633~polyadenylation-dependent RNA catabolic process	3	0.13837638376383762	0.00757488727466738	Q8TCS8, Q15024, Q01780	331	7	16792	21.741907639188607	0.9999999999998288	0.5033672931868425	13.132320767481387
GOTERM_BP_ALL	GO:0016072~rRNA metabolic process	13	0.5996309963099631	0.008658482185918387	Q9NR30, Q9H0A0, Q9UJK0, Q15024, Q01780, Q8NI36, Q6IN84, Q8N8A6, Q9UKD2, O00567, Q9BZE4, Q9Y3B2, Q14690	331	276	16792	2.3895091729059943	0.9999999999999974	0.5424401894641715	14.871752120596716
GOTERM_BP_ALL	GO:0010639~negative regulation of organelle organization	14	0.6457564575645757	0.009247390628967043	Q13315, P20794, O95271, O75366, Q99828, Q9H0A0, Q96KQ7, Q15349, Q709C8, P29375, P49916, P43246, O75832, Q8N357	331	313	16792	2.2691234809802805	0.9999999999999998	0.5579310817828012	15.803219848000749
GOTERM_BP_ALL	GO:0034660~ncRNA metabolic process	21	0.9686346863468636	0.009297143908426724	Q9H9Y6, Q9NR30, Q9H0A0, Q12904, Q8N8A6, O00567, Q9UKD2, Q9BZE4, Q14690, Q8TCS8, Q9BTF0, O14717, Q9UJK0, Q15024, Q9P2J5, Q8NI36, Q01780, Q6IN84, P42345, Q9NVM9, Q9Y3B2	331	570	16792	1.869041183017968	0.9999999999999998	0.551776856587924	15.881470597131775
GOTERM_BP_ALL	GO:0009416~response to light stimulus	13	0.5996309963099631	0.010673336047965226	Q8TC12, Q6PIY7, Q15262, Q9ULG1, Q8IVH8, Q8N328, Q92793, P42345, P43246, O14733, O00294, O75925, Q969H0	331	284	16792	2.3221990553593463	1.0	0.5941800720560113	18.018841242757134
GOTERM_BP_ALL	GO:0016242~negative regulation of macroautophagy	4	0.18450184501845018	0.011211348360258904	Q96KQ7, Q709C8, O15118, P42345	331	24	16792	8.455186304128903	1.0	0.6044197153840505	18.840378007554527
GOTERM_BP_ALL	GO:0045184~establishment of protein localization	55	2.53690036900369	0.01148079349631295	Q9BUN8, Q9ULV0, O60447, Q969Q5, Q709C8, Q9BXS5, Q5JWR5, Q01484, Q8N3R9, P80404, Q5THJ4, Q9NYG2, Q9NQT8, Q9Y4W6, P98164, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9NVG8, O15118, Q8TCT9, Q9H8V3, Q9NVU7, O95405, Q3T906, Q8WUJ0, P16157, P13667, O95373, Q5T5C0, Q9Y2V7, Q8NEZ3, P42345, P08240, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q9NP78, Q8NI77, Q7Z6Z7, Q92890, Q969X1, O95271, P20338, Q14181, Q96LU5, O14980, Q99797, P35658, O75832, O00233	331	2021	16792	1.3806093420893308	1.0	0.6054586255067442	19.24888388379119
GOTERM_BP_ALL	GO:0009057~macromolecule catabolic process	36	1.6605166051660518	0.012484572559648088	O75175, Q9BUN8, O94874, Q9H1A4, Q93034, Q9Y251, Q13315, Q6ZT12, A5YKK6, Q8TCS8, Q9Y4E8, Q01780, Q13619, P42345, O95714, O75844, Q969H0, Q92890, Q7Z6Z7, Q9UKD2, Q93008, P40818, Q7Z6E9, Q6PIY7, Q14147, Q9UBS8, Q15024, Q8TCT9, Q15393, Q8NFA0, P53634, Q9Y3B2, P10323, O75925, O00233, O75832	331	1201	16792	1.520666312815856	1.0	0.6288717740912306	20.75365834968409
GOTERM_BP_ALL	GO:0034982~mitochondrial protein processing	3	0.13837638376383762	0.012652452863864192	Q9Y4W6, Q96LU5, Q99797	331	9	16792	16.910372608257806	1.0	0.6263849269483708	21.002725321181792
GOTERM_BP_ALL	GO:0009411~response to UV	8	0.36900369003690037	0.01329437064058041	Q15262, Q9ULG1, Q8IVH8, Q8N328, Q92793, P43246, O14733, Q969H0	331	128	16792	3.1706948640483383	1.0	0.6374250988503607	21.948261289317816
GOTERM_BP_ALL	GO:0015031~protein transport	51	2.35239852398524	0.013630214521530841	Q9BUN8, Q9ULV0, O60447, Q969Q5, Q709C8, Q9BXS5, Q5JWR5, Q01484, P80404, Q5THJ4, Q9NYG2, Q9NQT8, Q9Y4W6, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9NVG8, Q8TCT9, Q9H8V3, Q9NVU7, O95405, Q3T906, Q8WUJ0, P16157, P13667, O95373, Q5T5C0, Q9Y2V7, Q8NEZ3, P42345, P08240, O95714, Q969H0, Q8IV36, Q8TAD8, Q9ULJ7, Q9NP78, Q8NI77, Q92890, Q7Z6Z7, O95271, P20338, Q14181, Q96LU5, O14980, Q99797, P35658, O75832, O00233	331	1860	16792	1.3910145210018516	1.0	0.6395217097575653	22.438678702670234
GOTERM_BP_ALL	GO:0051649~establishment of localization in cell	54	2.4907749077490773	0.0147625465601571	Q9BUN8, O60447, Q709C8, Q9BXS5, Q5JWR5, Q01484, Q5THJ4, O60508, Q9NYG2, Q9NQT8, Q9Y4W6, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9Y388, O43426, Q9NVG8, Q9P2R3, Q8TCT9, Q9NVU7, Q9H8V3, P53634, Q9BYW2, O95405, Q3T906, Q8WUJ0, P16157, Q13315, O95373, Q9BZC7, Q9Y2V7, Q8NEZ3, P42345, P08240, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q8NI77, P19174, Q92890, Q7Z6Z7, Q14181, Q14203, P81274, Q96LU5, O14980, Q99797, Q9BTE1, P35658, O75832	331	2004	16792	1.36700616893102	1.0	0.6620501487688775	24.07077664106687
GOTERM_BP_ALL	GO:0009056~catabolic process	54	2.4907749077490773	0.01584909426916816	Q9BUN8, Q9H1A4, P49366, Q93034, Q6ZT12, A5YKK6, P80404, P09417, Q9Y4E8, Q01780, Q13619, O43808, Q16875, Q93008, P40818, Q7Z6E9, Q6PIY7, Q9UBS8, Q15024, Q7Z4W1, O43426, Q15393, Q8NFA0, Q8TCT9, Q8N5Z0, P53634, Q9Y3B2, P10323, O75925, O75175, O94874, P39060, P51512, P09622, Q9Y251, O95243, Q13315, Q8TCS8, P42345, O95714, O75844, Q969H0, P19174, Q92890, Q7Z6Z7, Q9UKD2, P39059, Q14147, O14980, P40939, Q8TD30, Q9UKK9, O00233, O75832	331	2012	16792	1.3615707567285111	1.0	0.6813830585130758	25.606295366550334
GOTERM_BP_ALL	GO:0006974~cellular response to DNA damage stimulus	26	1.1992619926199262	0.016624061736883133	O75175, Q9ULG1, P49916, O95243, Q13315, A5YKK6, Q13619, P42345, Q9UGP5, O95714, Q969H0, Q9Y4A5, Q99828, Q9H2X6, Q9NUW8, O60285, Q7Z6Z7, Q92890, O75663, O60264, Q7Z6E9, Q8N328, P43246, O14647, O75832, Q9BYW2	331	807	16792	1.6344598060026132	1.0	0.692211430407166	26.683487525800665
GOTERM_BP_ALL	GO:0044248~cellular catabolic process	45	2.0756457564575648	0.016654597667970842	O75175, Q9BUN8, O94874, Q9H1A4, P09622, Q93034, Q9Y251, O95243, Q13315, Q6ZT12, A5YKK6, P80404, Q8TCS8, P09417, Q9Y4E8, Q01780, Q13619, P42345, O95714, O43808, O75844, Q969H0, P19174, Q92890, Q7Z6Z7, Q9UKD2, Q93008, P40818, Q7Z6E9, Q6PIY7, Q14147, Q9UBS8, Q15024, P40939, Q8TD30, Q7Z4W1, Q8NFA0, Q8N5Z0, P53634, Q9Y3B2, P10323, Q9UKK9, O75925, O00233, O75832	331	1616	16792	1.4126858305165864	1.0	0.6863395066553102	26.725628328838337
GOTERM_BP_ALL	GO:0043412~macromolecule modification	98	4.520295202952029	0.016943334795364244	P46940, Q9H0A0, Q9H1A4, O75962, P36406, Q92729, Q8WUA2, P20794, Q9BTF0, P22694, Q9Y4A5, Q96SB4, P98164, Q99828, Q9Y5N5, Q9NWT6, O60285, Q9HC07, O00567, Q93008, Q6N069, Q6P3R8, Q6Y288, P40818, Q96GG9, Q7Z6E9, Q96PQ7, O14717, Q8IVH8, O15118, Q53GS9, O14647, Q15262, Q92793, O95243, Q13315, Q9NRH2, P42345, Q969H0, Q7Z4T8, O75385, Q92616, Q8IZN3, P19174, O60264, Q13976, Q9BZF1, O95630, O14733, Q9BUN8, Q9BQA1, O95427, Q8IUC8, P49366, Q9BZE4, Q93034, Q6ZT12, Q13523, Q00537, Q9Y4E8, Q8IXM2, Q13619, Q9NR48, Q9NYG2, O95619, O75663, Q8NDX5, Q9UBS8, Q8NFA0, Q9H8V3, O75925, Q9BYW2, Q8NHH1, O94874, Q8N5J2, Q6ZN16, Q8WUJ0, Q3T906, Q15349, Q9UQB9, Q96KQ7, P29375, O95714, Q86YT6, P37287, Q9UBE8, Q9H2X6, Q7Z6Z7, Q13177, Q16566, Q8N1B3, O95271, Q8N328, Q6IN84, P51817, P35658, O75832, O00233	331	4065	16792	1.2230380188998262	1.0	0.6862067837153354	27.122966014146854
GOTERM_BP_ALL	GO:0007049~cell cycle	46	2.121771217712177	0.01850836582987502	O75175, Q15262, Q9ULG1, Q9H1A4, O60447, Q15349, Q9UQB9, P49916, Q9BZE4, Q9NVX2, Q93034, Q13315, Q9HB90, A5YKK6, Q9BSJ2, Q8TCS8, Q96KQ7, P42345, Q13619, Q9NVM9, P22694, Q969H0, Q99828, O95619, Q8NI77, Q96RT7, Q13177, O75663, Q93008, Q8N1B3, P40818, O95271, Q12955, O95630, Q14181, P23919, P81274, Q14203, O14980, P43246, Q53GS9, Q9H8V3, P35658, O75925, O00233, O75832	331	1672	16792	1.3957125717341967	1.0	0.7121275717899924	29.241417405911484
GOTERM_BP_ALL	GO:0009314~response to radiation	16	0.7380073800738007	0.018653237080483064	Q8TC12, Q15262, Q9ULG1, Q92793, O00294, O95243, Q13315, Q6PIY7, Q8IVH8, Q8N328, Q9H8V3, P43246, P42345, O14733, O75925, Q969H0	331	418	16792	1.9418609693693172	1.0	0.7088173660575674	29.43454349871476
GOTERM_BP_ALL	GO:0016579~protein deubiquitination	8	0.36900369003690037	0.018666190786736415	P40818, Q8N5J2, O95630, Q9Y4E8, Q8NFA0, Q53GS9, Q93008, Q9Y4A5	331	137	16792	2.9624010408626815	1.0	0.7030203650032079	29.45178761808769
GOTERM_BP_ALL	GO:0051603~proteolysis involved in cellular protein catabolic process	22	1.014760147601476	0.02011112424056076	Q9BUN8, O94874, Q9H1A4, Q7Z6Z7, Q92890, Q93034, Q93008, P40818, Q7Z6E9, Q6ZT12, Q9UBS8, Q9Y4E8, Q8NFA0, Q13619, O95714, P53634, O75844, P10323, O75925, O75832, O00233, Q969H0	331	657	16792	1.6987588921537522	1.0	0.7240608306004701	31.35047633910306
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	117	5.3966789667896675	0.02052999278711928	Q9H0A0, Q9ULG1, Q12904, P49916, P20794, Q8N587, A5YKK6, O14981, O60508, Q12986, Q9Y4A5, Q9H9Y6, Q5SVZ6, P98164, Q99828, Q9H1B5, Q9Y5N5, Q9NWT6, Q5VUG0, Q9HC07, Q93008, Q6N069, P51523, Q96GN5, Q6Y288, Q2KHR2, Q7Z6E9, Q9P2E3, Q96MN5, O15118, O14647, Q15262, Q92793, Q13315, P42345, Q9NVM9, Q969H0, Q5CZA5, Q7Z4T8, Q92616, Q8IZN3, Q92890, Q9BQ70, O60264, Q9UKD2, Q9BR84, P0CB33, O75808, O14733, Q05048, Q9BQA1, O94913, O95427, Q8IUC8, P49366, Q9BZE4, P42568, Q06730, Q08ER8, Q9NS86, Q06732, Q9Y4E8, Q9UGP5, O43808, Q9NR48, Q9NYG2, Q14584, O95619, Q9BX82, O94906, Q9NSI6, Q16587, Q7Z340, Q96N38, P17032, Q9UNY4, Q9UBS8, Q8N9F8, Q9P2J5, Q9Y450, O75925, Q9BYW2, O75175, O94874, Q14590, Q15937, Q9Y295, Q3T906, P0DKX0, O75437, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, Q8TAD8, Q9NR30, P37287, Q8N653, Q9UBE8, Q9H2X6, P51814, Q86TJ5, Q16566, Q9Y2Q1, Q8N1B3, O95271, Q14181, O43296, O14980, P51815, Q8N328, Q96SE7, O00233, O75832, Q32M78	331	5012	16792	1.1842659188943514	1.0	0.7256821295968563	31.891779974179013
GOTERM_BP_ALL	GO:0070647~protein modification by small protein conjugation or removal	31	1.429889298892989	0.020739741114538676	Q9BUN8, O94874, Q8N5J2, Q9H1A4, P36406, Q9BZE4, Q93034, Q6ZT12, Q9Y4E8, Q13619, P42345, O95714, Q969H0, Q9Y4A5, Q86YT6, Q7Z6Z7, Q8NDX5, Q93008, P40818, Q7Z6E9, O95271, Q96GG9, O95630, Q9UBS8, Q96PQ7, Q8NFA0, Q53GS9, P35658, O75925, O00233, O75832	331	1032	16792	1.5238998571395115	1.0	0.7236477378599486	32.161318059117804
GOTERM_BP_ALL	GO:0031109~microtubule polymerization or depolymerization	6	0.27675276752767525	0.021636924538643503	Q99828, Q9BSJ2, Q2TAC6, Q14203, Q8NI77, Q96RT7	331	81	16792	3.7578605796128457	1.0	0.7332257787220167	33.30289987170926
GOTERM_BP_ALL	GO:0071840~cellular component organization or biogenesis	142	6.549815498154982	0.02353699602003213	P46940, Q9ULG1, Q9H0A0, Q9H1A4, Q709C8, P50607, P49916, O00294, P20794, A5YKK6, Q9BSJ2, O60508, Q9Y4A5, Q96SB4, Q9H9Y6, A2A2Y4, O75366, Q99828, Q9Y5N5, Q8TEX9, Q9HC07, O00567, Q93008, P40818, Q2LD37, O43426, Q7Z4W1, O15118, Q9BXW4, Q53GS9, P53634, O14647, Q9Y485, Q15262, P51512, P16157, Q92793, Q9UBW5, Q9NVX2, Q9Y251, Q8N357, Q13315, P22105, Q8TDJ6, Q8TCS8, Q8NEZ3, P08240, P42345, Q9NVM9, Q969H0, O75385, Q8NI77, Q8N8A6, Q13976, Q01968, O60264, Q969X1, Q9UKD2, Q8IYJ1, Q9HCJ5, Q9BZF1, Q9UJK0, Q96LU5, Q99797, O14733, Q15696, Q9BUN8, Q9BQA1, Q9Y597, Q2TAC6, O60447, P49366, Q9BXS5, Q5JWR5, Q9BZE4, Q01484, Q15428, Q8N3R9, Q08211, Q9Y4E8, Q8NI36, Q8IXM2, Q01780, Q13619, Q9NR48, Q7Z494, Q9NQT8, Q9Y4W6, O95619, O94906, Q9NSI6, Q96RT7, Q92834, Q12955, Q15024, Q8TCT9, Q9P2R3, Q9NVG8, Q15393, Q9Y450, Q9NVU7, Q9H8V3, Q9Y3B2, O75925, Q9BYW2, O95405, Q3T906, P39060, Q15349, Q9UQB9, O75533, Q14690, Q9HBI1, Q6ZV73, Q96KQ7, O15439, P29375, O75844, Q86YT6, Q8TAD8, Q9NR30, Q9H2X6, Q13177, Q7Z6Z7, Q9BW62, Q9BZJ0, O95271, P20338, Q14181, Q14203, P81274, Q9Y4D1, O14980, Q9NZJ4, Q6IN84, Q8TDM6, P43246, Q9UKK9, P35658, O00233, O75832, Q8NEN9	331	6265	16792	1.1498513537299002	1.0	0.7574739326917587	35.66084695524155
GOTERM_BP_ALL	GO:0006997~nucleus organization	8	0.36900369003690037	0.02378147187441945	Q96SB4, Q9H9Y6, Q9BZF1, Q14203, Q9H2X6, Q9NVM9, P35658, O75844	331	144	16792	2.8183954347096343	1.0	0.755819878496562	35.958445676496964
GOTERM_BP_ALL	GO:0018105~peptidyl-serine phosphorylation	11	0.507380073800738	0.023940339858086114	Q13315, O95271, O75385, Q9UBE8, Q9H2X6, Q15349, Q9UQB9, Q13177, P51817, P42345, Q16566	331	246	16792	2.268464618180925	1.0	0.7529581680121415	36.15113598856574
GOTERM_BP_ALL	GO:0006403~RNA localization	10	0.46125461254612543	0.02396752400539682	Q13315, O95271, Q8TCS8, O94906, O14980, Q01780, Q9Y388, O60508, P35658, Q9BYW2	331	211	16792	2.404318380321015	1.0	0.7482249616466549	36.184052524151845
GOTERM_BP_ALL	GO:0043488~regulation of mRNA stability	8	0.36900369003690037	0.024583606091163036	Q08211, Q15024, O14980, P42345, P35658, Q9Y3B2, O75832, O00233	331	145	16792	2.798958224815085	1.0	0.7520697613159785	36.92575893564711
GOTERM_BP_ALL	GO:1901575~organic substance catabolic process	50	2.3062730627306274	0.025579749982454422	O75175, Q9BUN8, O94874, Q9H1A4, P49366, P09622, Q93034, Q9Y251, O95243, Q13315, Q6ZT12, A5YKK6, P80404, Q8TCS8, Q9Y4E8, P09417, Q01780, Q13619, P42345, O43808, O95714, O75844, Q969H0, Q16875, P19174, Q7Z6Z7, Q92890, Q9UKD2, Q93008, P40818, Q7Z6E9, Q6PIY7, Q14147, Q9UBS8, Q15024, P40939, Q8TD30, O43426, Q7Z4W1, Q8TCT9, Q8NFA0, Q15393, Q8N5Z0, P53634, Q9UKK9, P10323, Q9Y3B2, O75925, O75832, O00233	331	1889	16792	1.3428035422121072	1.0	0.7609579715624102	38.10779808312973
GOTERM_BP_ALL	GO:0006553~lysine metabolic process	3	0.13837638376383762	0.026032146518613884	Q9NRN7, P09622, Q8N5Z0	331	13	16792	11.707181036486173	1.0	0.7621809443505048	38.637670785632636
GOTERM_BP_ALL	GO:0000278~mitotic cell cycle	29	1.3376383763837638	0.026481365446365084	O75175, Q9ULG1, Q9H1A4, Q9UQB9, Q93034, Q9NVX2, Q13315, A5YKK6, Q9BSJ2, Q13619, Q9NVM9, Q99828, O95619, Q8NI77, Q96RT7, Q13177, Q93008, P40818, O95271, Q12955, O95630, Q14181, Q14203, P81274, P43246, P35658, O75925, O00233, O75832	331	968	16792	1.5198372075603606	1.0	0.7633252117700385	39.15957340819721
GOTERM_BP_ALL	GO:0051053~negative regulation of DNA metabolic process	7	0.32287822878228783	0.027006838785288336	Q13315, O95271, Q9H0A0, P49916, P43246, Q9BZE4, Q969H0	331	116	16792	3.0613605583914993	1.0	0.765411136121666	39.764739381870896
GOTERM_BP_ALL	GO:0071478~cellular response to radiation	8	0.36900369003690037	0.027977738784083474	Q8TC12, Q13315, Q6PIY7, Q15262, Q9ULG1, Q92793, Q9H8V3, Q969H0	331	149	16792	2.7238184066992437	1.0	0.7729271002985376	40.86793393236594
GOTERM_BP_ALL	GO:0051726~regulation of cell cycle	29	1.3376383763837638	0.02862161441488283	O75175, Q15262, Q9ULG1, Q9H1A4, Q15349, Q9UQB9, Q9BZE4, Q93034, Q9NVX2, Q13315, P20794, Q9HB90, A5YKK6, Q8TCS8, Q00537, Q13619, Q9NVM9, P42345, P22694, Q969H0, Q9H2X6, Q8N1B3, O95271, O14980, Q9H8V3, P43246, P35658, O00233, O75832	331	976	16792	1.5073795255311773	1.0	0.7761712364942825	41.58897308331231
