name	term	lev	seq	value
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN913_c0_g1_i1	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN913_c0_g1_i6	1
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN913_c0_g1_i5	1
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN2467_c0_g1_i2	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN6440_c0_g1_i2	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN721_c2_g1_i1	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN19667_c0_g1_i1	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN6321_c0_g1_i2	0
"monovalent inorganic cation transport"	GO:0006814;GO:0015672	2	TRINITY_DN6321_c0_g1_i1	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN9135_c0_g2_i1	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4500_c0_g1_i1	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN2754_c0_g2_i4	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN3969_c0_g1_i3	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN3969_c0_g1_i2	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4889_c0_g1_i2	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN1547_c0_g1_i2	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN340_c0_g1_i3	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN340_c0_g1_i2	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN340_c0_g1_i1	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4924_c0_g1_i8	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4924_c0_g1_i7	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4924_c0_g1_i2	0
"chemical homeostasis"	GO:0048878	2	TRINITY_DN4924_c0_g1_i9	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i11	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i4	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i13	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i8	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN33_c0_g1_i14	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN9620_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN855_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN26793_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN13566_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN13566_c0_g1_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN6580_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN12367_c0_g1_i3	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN4145_c0_g1_i5	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN4145_c0_g1_i3	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN1422_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN17663_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN2682_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN7515_c0_g1_i4	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN7515_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN151_c0_g2_i5	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN151_c0_g2_i4	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN151_c0_g2_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN115_c0_g1_i4	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN2132_c1_g2_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN23907_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN2435_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN310_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN310_c0_g1_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN14448_c0_g1_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN741_c0_g1_i2	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN741_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN741_c0_g1_i3	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN5384_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN7464_c0_g2_i3	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN7464_c0_g2_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN2646_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN5497_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN20372_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN365_c0_g1_i1	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN365_c0_g1_i3	0
"regulation of immune system process"	GO:0050778;GO:0002684;GO:0050776;GO:0002682	3	TRINITY_DN365_c0_g1_i2	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN4731_c0_g1_i4	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN4731_c0_g1_i2	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN11_c0_g1_i3	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN2733_c0_g1_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN2733_c0_g1_i2	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN8094_c0_g1_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN6305_c0_g3_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN10359_c0_g1_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN3536_c0_g1_i2	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN2477_c0_g1_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN20439_c0_g1_i1	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN1082_c0_g1_i2	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN1082_c0_g1_i3	0
"ribosomal small subunit assembly"	GO:0000028	5	TRINITY_DN13309_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5652_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN4746_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN19808_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN69_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN69_c0_g1_i6	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN83_c0_g2_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN83_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN83_c0_g2_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN83_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3832_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2924_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2924_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2924_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2924_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2929_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2929_c0_g1_i10	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2929_c0_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2929_c0_g1_i8	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9685_c1_g2_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9651_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN10899_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN446_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN437_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1191_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1191_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1191_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1199_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN16410_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6100_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5186_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5128_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN5103_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4222_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9216_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9123_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5404_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN26881_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN26869_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4523_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4523_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4523_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3628_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3662_c5_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2717_c1_g1_i15	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2717_c1_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2739_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6763_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN285_c0_g4_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN285_c0_g4_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN13496_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN13601_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4018_c4_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN12765_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN690_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN690_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN657_c2_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN691_c0_g3_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN627_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN627_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3151_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3138_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3124_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN11870_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7917_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8056_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN10074_c0_g2_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN25771_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2538_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2538_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2538_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8364_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8364_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7469_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6507_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3731_c1_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3779_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3789_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3781_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2838_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN2845_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2897_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2883_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2883_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN10789_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1946_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1946_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN1948_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1948_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1971_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1971_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1963_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1963_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1963_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1963_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4151_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4151_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9958_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2385_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1405_c1_g1_i5	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1405_c1_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1405_c1_g1_i6	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9023_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7265_c0_g1_i5	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7265_c0_g1_i9	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7265_c0_g1_i8	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7265_c0_g1_i10	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7265_c0_g1_i11	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6400_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN26767_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1761_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1713_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1764_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1772_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1772_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1781_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6633_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN22415_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5760_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5718_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5718_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5743_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5785_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN13366_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN131_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN131_c0_g1_i5	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN131_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN136_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN19899_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3023_c0_g1_i6	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3023_c0_g1_i8	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3023_c0_g1_i10	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3030_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN582_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN582_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN582_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN582_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN571_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN531_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN531_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN530_c0_g4_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8853_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8853_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN8899_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2173_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN7053_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN937_c0_g2_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3360_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN3340_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN14844_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c0_g1_i5	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c1_g1_i10	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c1_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c1_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2447_c1_g1_i6	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2412_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2434_c0_g1_i6	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2434_c0_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN2434_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1529_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1568_c3_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1544_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1520_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN4658_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN18767_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN10537_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN10537_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9523_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9523_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1867_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1876_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1851_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1021_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1021_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN334_c0_g2_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN389_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5885_c0_g3_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5805_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN776_c0_g1_i4	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN776_c0_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9892_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN9892_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1386_c0_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN26645_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6242_c0_g2_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN6221_c0_g1_i7	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN17590_c0_g1_i1	1
"anatomical structure development"	GO:0048856	2	TRINITY_DN5395_c0_g1_i5	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN5395_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN15994_c0_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1667_c1_g1_i1	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1667_c1_g1_i3	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN1667_c1_g1_i2	0
"anatomical structure development"	GO:0048856	2	TRINITY_DN13270_c0_g1_i3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN3818_c0_g1_i1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN3818_c0_g1_i2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN3818_c0_g1_i2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN498_c0_g1_i6	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN498_c0_g1_i2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN12109_c0_g1_i2	1
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN691_c0_g2_i3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN691_c0_g2_i1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN5288_c0_g1_i1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN2438_c0_g1_i4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN2438_c0_g1_i1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN2438_c0_g1_i3	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN2973_c0_g1_i18	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN23794_c0_g1_i1	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN4539_c0_g1_i5	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN4539_c0_g1_i6	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN4539_c0_g1_i7	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN6766_c0_g1_i1	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN22685_c0_g1_i1	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN9011_c0_g2_i1	0
"cell morphogenesis involved in differentiation"	GO:0000904	3	TRINITY_DN9011_c0_g2_i2	0
"activation of MAPKKK activity"	GO:0000185	2	TRINITY_DN3987_c0_g1_i2	0
"activation of MAPKKK activity"	GO:0000185	2	TRINITY_DN657_c0_g1_i5	0
"activation of MAPKKK activity"	GO:0000185	2	TRINITY_DN7467_c0_g1_i3	0
"activation of MAPKKK activity"	GO:0000185	2	TRINITY_DN7467_c0_g1_i10	0
"activation of MAPKKK activity"	GO:0000185	2	TRINITY_DN958_c0_g1_i2	0
"reproductive process"	GO:0022414	1	TRINITY_DN10899_c0_g1_i1	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i4	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i3	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i7	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i6	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i5	0
"reproductive process"	GO:0022414	1	TRINITY_DN458_c0_g1_i2	0
"reproductive process"	GO:0022414	1	TRINITY_DN414_c0_g1_i1	0
"reproductive process"	GO:0022414	1	TRINITY_DN414_c0_g1_i2	0
"reproductive process"	GO:0022414	1	TRINITY_DN15486_c0_g1_i1	0
"reproductive process"	GO:0022414	1	TRINITY_DN3663_c0_g2_i3	0
